"Nivel_1_Setor","Nivel_2","Nivel_3","Nivel_4","Nivel_5","Nivel_6","Emissao_Remocao","Gas","Estado","Atividade_Economica","Produto","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","fora de Área Protegida","Desmatamento","Floresta primária -- Uso agropecuário","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4808574,4823212,3275827,3199107,2607318,3313277,2486053,2844717,2856101,2709449,2612206,2891565,2226751,3565574,3266254,1501014,2293408,901445,2128282,1436897,1543937,1691921,1764944,1810384,1749676,1365918,2217116,2588733,1232079,5015918
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pantanal","fora de Área Protegida","Desmatamento","Floresta primária -- Uso agropecuário","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8894232,8277909,11870946,9832468,10507765,12374693,10071358,9463489,10259737,13570221,11012219,10051305,11297003,11802498,9978157,8990575,6274668,5249125,4850844,4572370,4900423,3536089,3807177,3924644,3431430,3335473,4119895,3887825,4322004,4468918
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","em Área Protegida","Desmatamento","Floresta primária -- Uso agropecuário","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15934742,5239431,15680777,26112828,13013353,14372844,13653513,17651699,20121489,25542136,32880324,21694326,22921167,38518187,33675438,36678629,40497440,60488334,54766679,42706952,35677131,39911378,32046968,33815968,37451394,47428860,66655331,55656500,68993951,139221337
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Caatinga","em Área Protegida","Desmatamento","Floresta primária -- Uso agropecuário","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95251,77856,73743,76836,121700,53530,272619,327974,797762,951023,1123094,789475,2449008,1111545,1314154,895330,970776,643582,1021302,885986,924581,1122133,1284635,1041951,1155216,688834,222672,375216,132823,163879
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","em Área Protegida","Desmatamento","Floresta primária -- Uso agropecuário","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829497,800528,749929,705830,788642,904862,1110480,1300783,2902688,4421710,4726344,4266105,4977461,5657907,4522751,4218378,4155688,3599554,4329661,3754376,3033723,3782701,5464645,7572517,7184372,5933829,5167063,6381382,6252269,2364472
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","em Área Protegida","Desmatamento","Floresta primária -- Uso agropecuário","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3430351,2219325,2419447,2662792,3188113,3492208,3266528,2893279,3469828,3370141,3250092,2752584,2813531,3270059,2884080,2610695,2509914,2122319,2147639,1795556,1970728,1922404,2120465,2555945,1893969,1977020,2114748,3263545,1985103,1615216
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","em Área Protegida","Desmatamento","Floresta primária -- Uso agropecuário","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7435,7858,5447,3106,2659,6691,82783,3287,15286,42139,56494,69462,49702,340911,96183,48557,34099,79535,53577,50961,31796,58565,184780,55965,110234,24352,62123,52386,13444,104634
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pantanal","em Área Protegida","Desmatamento","Floresta primária -- Uso agropecuário","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46616,44881,263464,154839,132703,187019,248039,116077,135252,179553,56544,45953,96608,26333,24822,54501,32694,56232,84618,65555,33261,61693,39784,48781,21555,24265,49188,56390,174816,66758
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","fora de Área Protegida","Desmatamento","Floresta secundária -- Área sem vegetação","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10255,10409,7642,19848,18219,24438,16307,27074,23405,23222,25682,23481,26446,41312,71916,52282,43137,32156,48140,41669,56055,45046,43298,40016,40110,45245,14059
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Caatinga","fora de Área Protegida","Desmatamento","Floresta secundária -- Área sem vegetação","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3732,6921,5931,7461,59254,17264,20414,121252,15763,63732,9235,34867,31646,45056,14207,115982,28610,61417,42292,28630,35778,25499,21488,20731,21179,54739,42975
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","fora de Área Protegida","Desmatamento","Floresta secundária -- Área sem vegetação","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19456,41259,85278,77051,107446,136104,130901,215286,166429,143405,243319,261975,148974,137150,103589,121948,120888,196688,166387,214083,274813,173020,143204,187554,175946,153227,178623
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","fora de Área Protegida","Desmatamento","Floresta secundária -- Área sem vegetação","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10249,22668,26434,47685,52271,64540,68486,63288,60027,54304,37798,39388,61217,60862,62313,44283,77525,128690,79055,92298,118859,89541,85313,66713,46149,73439,47618
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","fora de Área Protegida","Desmatamento","Floresta secundária -- Área sem vegetação","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2204,5276,3124,8193,7635,6717,10138,4121,5699,5633,8777,15723,12971,15898,7817,8806,13581,7071,11089,11783,8579,6832,6127,6990,5851,8522,7840
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pantanal","fora de Área Protegida","Desmatamento","Floresta secundária -- Área sem vegetação","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,50,40,104,92,246,264,144,263,232,216,146,37,210,197,410,490,356,160,656,251,460,662,2141,157,58,40
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","em Área Protegida","Desmatamento","Floresta secundária -- Área sem vegetação","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,3823,1358,2484,1031,2909,3092,3472,3186,2668,2200,2197,2081,5108,3376,5719,7482,6048,8630,11845,8626,7856,8606,10156,9898,3021
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Caatinga","em Área Protegida","Desmatamento","Floresta secundária -- Área sem vegetação","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,8,17,194,45,606,1365,1048,971,260,488,290,535,426,2529,2645,2401,1181,548,305,791,459,3821,864,2060,804
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","em Área Protegida","Desmatamento","Floresta secundária -- Área sem vegetação","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,1492,1724,2964,5704,6175,6843,9378,5363,3564,8032,9941,10773,8981,10421,8231,11320,11051,9901,15207,20947,19701,23436,29068,25449,12029,22623
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","em Área Protegida","Desmatamento","Floresta secundária -- Área sem vegetação","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,574,642,686,889,715,2492,2893,2573,3225,2067,5057,1678,2034,5096,3094,4651,7503,5367,6575,6096,6748,4583,6500,3809,4960,4038
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","em Área Protegida","Desmatamento","Floresta secundária -- Área sem vegetação","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,14,129,0,100,187,71,172,186,461,172,230,200,229,215,187,86,356,158,143,215,57,86,14,173,401
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","fora de Área Protegida","Desmatamento","Floresta secundária -- Silvicultura","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7676,107266,65168,31287,75755,20551,8118,43804,26588,77324,142106,126516,47385,106243,36488,62877,60413,32783,79336,55021,104921,603034,23828,2901452,253890,1343,70684
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Caatinga","fora de Área Protegida","Desmatamento","Floresta secundária -- Silvicultura","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,66,0,0,0,11,54,0,0,0,0,295,1387,382,893,87,0,0,152,54,0,197,0,296,55,0,0
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","fora de Área Protegida","Desmatamento","Floresta secundária -- Silvicultura","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60019,207727,277296,237751,158559,177564,229837,147561,142952,218810,269854,271209,292704,308800,275575,313921,295987,371411,427077,414536,370312,495778,125352,1222011,317723,17917,203525
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","fora de Área Protegida","Desmatamento","Floresta secundária -- Silvicultura","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247089,432378,361719,412701,439017,534696,797343,452156,425074,451079,513552,816910,890999,995958,1119145,1464523,1362651,1650557,1590706,1189480,1889171,1937488,663592,3409624,1216287,160202,1084568
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","fora de Área Protegida","Desmatamento","Floresta secundária -- Silvicultura","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17651,22682,13791,18897,22550,17909,21785,13522,16577,15772,13861,17150,19237,37170,69053,101501,92791,152593,105544,77044,66803,154614,14910,199464,55043,749,33451
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pantanal","fora de Área Protegida","Desmatamento","Floresta secundária -- Silvicultura","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,72,41,0,0,0,103,83,176,72,323,41,83,31,0,21
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","em Área Protegida","Desmatamento","Floresta secundária -- Silvicultura","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,161,241,462,502,1085,100,1045,2291,2411,2210,563,221,20,462,14608,5003,121,0,965,0,2572,201,37958,5144,0,8540
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","em Área Protegida","Desmatamento","Floresta secundária -- Silvicultura","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,17225,22538,37729,24712,27337,18429,21524,15232,9481,9781,6618,4197,6662,6161,13413,9994,16402,12873,8847,12882,17954,3930,44606,18446,1337,15143
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","em Área Protegida","Desmatamento","Floresta secundária -- Silvicultura","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11267,18193,19358,20085,34865,33989,41975,23181,27499,22739,25066,32691,32502,38038,36568,39331,55597,53413,66178,78678,109720,92215,32163,238619,90127,18307,68749
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","em Área Protegida","Desmatamento","Floresta secundária -- Silvicultura","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,148,79,283,159,23,148,137,102,181,340,113,249,512,409,694,319,903,819,183,469,952,114,5145,604,11,103
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","fora de Área Protegida","Desmatamento","Floresta secundária -- Uso agropecuário","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5580786,10844198,14634929,13116991,16987248,16737585,16458759,21883677,20792396,22021204,25444826,22215496,21393138,22885623,19251943,20322689,18292548,16540985,17272456,20314928,23876744,24752576,31197518,35103096,31039635,17571912,17188720
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Caatinga","fora de Área Protegida","Desmatamento","Floresta secundária -- Uso agropecuário","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96991,1003976,1756622,1860269,3642130,5457196,4825302,5130887,5055878,5284587,3916649,3609279,3532131,4045294,3425503,5273368,3736576,3523019,4827052,6132399,5031288,5391356,4701475,3408672,5261808,3020581,5586780
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","fora de Área Protegida","Desmatamento","Floresta secundária -- Uso agropecuário","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766809,2657768,4488711,4504570,5115389,5640625,6314146,8317412,6632571,8030074,8638397,7429785,6095925,5978501,5689391,6177545,5412545,6934255,6677349,8725724,9810852,9244712,8362692,8425121,10032671,6264277,7676189
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","fora de Área Protegida","Desmatamento","Floresta secundária -- Uso agropecuário","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594565,2517591,4062076,6436125,7535739,8843200,8965827,9258105,8338380,9001442,11322428,8473703,7199979,7274302,7145263,9346408,8181274,9478403,9361152,11293068,13297914,10876696,11132966,11977264,15403576,8517476,11338245
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","fora de Área Protegida","Desmatamento","Floresta secundária -- Uso agropecuário","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157574,194017,357287,463136,546367,610048,540500,632907,469066,410810,627718,732036,479313,528156,293790,628821,395772,498955,553344,510470,572907,396040,358838,493972,615423,222099,574485
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pantanal","fora de Área Protegida","Desmatamento","Floresta secundária -- Uso agropecuário","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533,39882,126989,109670,112499,181498,317852,187971,168820,239782,247797,206824,184013,162172,189979,228395,222913,220333,201357,238204,282750,282301,231260,277209,343243,408150,465405
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","em Área Protegida","Desmatamento","Floresta secundária -- Uso agropecuário","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172750,333715,600651,514133,587424,740400,1010477,1625315,736553,739065,957751,1080271,1247737,1484832,1446582,1369607,1378318,1560679,1418159,1588620,1481050,1688642,2105523,2952502,2810405,1773855,2553590
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Caatinga","em Área Protegida","Desmatamento","Floresta secundária -- Uso agropecuário","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,3690,3167,6588,46919,107792,121127,141585,99763,147852,96689,82013,56827,81664,88874,195261,109123,190624,156776,306125,239125,229078,212034,155324,192624,136467,188278
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","em Área Protegida","Desmatamento","Floresta secundária -- Uso agropecuário","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6730,11882,17972,31316,57892,88363,122621,195827,151388,168916,207949,168933,159509,228687,212174,236508,207002,248567,271866,418284,461546,395583,371636,405063,444848,271739,296593
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","em Área Protegida","Desmatamento","Floresta secundária -- Uso agropecuário","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13831,100986,145546,177203,182401,342146,269625,326308,304348,354495,430413,372749,310758,354199,356043,396763,369042,496657,468070,615626,660321,588688,564393,642539,915841,534520,699193
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","em Área Protegida","Desmatamento","Floresta secundária -- Uso agropecuário","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,533,2240,3393,6570,1894,3770,5951,11345,15706,67328,36383,16843,20332,15535,11446,13055,10140,12588,64743,13659,18455,5423,10550,10386,1731,6685
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pantanal","em Área Protegida","Desmatamento","Floresta secundária -- Uso agropecuário","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,338,1422,5867,10121,5387,3476,888,1100,2170,1468,1164,2908,1685,3093,4896,3712,2316,1983,2867,2196,1207,2452,4784,4833,9649,28722
"Mudança de Uso da Terra e Floresta","Resíduos Florestais","Amazônia","NA","NA","NA","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36195265,43194753,53026529,45992436,59614087,67687064,58997634,62018952,55235730,51917186,50233372,52566588,70103104,106536677,89251704,82664973,64399330,48774828,43030481,29688166,23703392,25145705,23293224,27390177,28758492,34413668,40979867,34698112,37122207,53276857
"Mudança de Uso da Terra e Floresta","Resíduos Florestais","Caatinga","NA","NA","NA","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3603806,3336387,3083136,3266667,2279020,2072034,1717514,2227293,2471267,2157282,2454728,2256865,3459620,2655027,2588337,2296286,2367638,1705667,2366831,1652677,1409346,1886119,2263567,1719786,1811616,1081274,632852,1008812,495481,803402
"Mudança de Uso da Terra e Floresta","Resíduos Florestais","Cerrado","NA","NA","NA","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14176449,14030458,17216303,12978567,14442948,15427012,11611408,11539053,10644931,10501786,12177128,10518161,11169609,16007922,14512773,10779493,8661000,7408708,7963094,6766318,6486753,7269146,9371862,10307913,9618331,7602791,6993488,8095935,7561954,2958023
"Mudança de Uso da Terra e Floresta","Resíduos Florestais","Mata Atlântica","NA","NA","NA","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10191806,7871269,7937162,7218396,7115020,6846400,6591681,6476075,6105831,6124363,6190265,5005100,5117772,7262171,5336032,4496714,4297087,3499667,3916326,3082826,3156166,2846138,3275053,3859074,3264074,3215658,3523731,4282658,2732254,2523981
"Mudança de Uso da Terra e Floresta","Resíduos Florestais","Pampa","NA","NA","NA","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424725,426719,334342,333198,298430,353319,346170,356913,384940,347341,329081,367820,293759,550350,557615,257531,318899,154187,384140,243847,318674,331236,353625,372806,324779,262040,320166,403504,200256,683172
"Mudança de Uso da Terra e Floresta","Resíduos Florestais","Pantanal","NA","NA","NA","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721075,620512,850116,755847,777478,891080,755974,682703,786056,1060020,823751,743671,841688,1007618,868250,776086,551188,486566,487591,472744,479132,350292,396027,394577,337418,367535,491683,450942,450019,444277
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","fora de Área Protegida","Outras Mudanças de uso da terra","Silvicultura -- Área sem vegetação","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2205,69,2370,5362,28,0,14,1102,138,14,152,69,138,28,83,0,42,138,372,110,138,124,399,882,68,55,414,1363,2396,41
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","fora de Área Protegida","Outras Mudanças de uso da terra","Silvicultura -- Área sem vegetação","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132660,25026,57363,124657,14039,63585,44158,29471,27166,76800,36885,67232,76075,54936,42285,24195,31053,30370,19920,33471,24000,13246,14790,24760,21811,26711,20659,11716,22682,20884
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","fora de Área Protegida","Outras Mudanças de uso da terra","Silvicultura -- Área sem vegetação","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32523,31584,23907,34115,17333,19294,17156,15939,15144,27294,27545,24369,33423,17238,15499,27619,21657,27017,9088,25193,25883,29160,36971,50343,50645,25702,33728,8541,41439,28526
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","fora de Área Protegida","Outras Mudanças de uso da terra","Silvicultura -- Área sem vegetação","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1861,1470,1452,3359,488,1345,1101,2707,993,1462,1104,2054,4633,3074,1570,2561,5745,3910,2349,3578,3541,4269,4133,3747,4787,2823,2344,1260,2238,1920
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","em Área Protegida","Outras Mudanças de uso da terra","Silvicultura -- Área sem vegetação","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11716,423,1811,1842,445,1600,957,216,1585,1387,1583,1749,2089,1968,1222,4975,2009,1523,1155,943,573,578,2472,5080,7447,5654,1644,706,2336,1039
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","em Área Protegida","Outras Mudanças de uso da terra","Silvicultura -- Área sem vegetação","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,711,126,470,2210,495,270,580,701,864,549,663,395,758,1707,939,1543,504,2205,671,771,621,2269,3565,1109,929,836,1828,709
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","em Área Protegida","Outras Mudanças de uso da terra","Silvicultura -- Área sem vegetação","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,24,71,439,24,24,166,24,47,12,192,36,224,24,47,83,344,154,59,131,189,356,154,806,427,498,438,284,83,166
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","fora de Área Protegida","Regeneração","Silvicultura -- Floresta secundária","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912658,5347,145807,100334,267,56631,217568,83175,116434,388160,726031,338424,390091,399217,171893,77857,48130,79705,125301,70066,46177,34911,93441,216376,99197,4812,21424,3553,2186,3839
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Caatinga","fora de Área Protegida","Regeneração","Silvicultura -- Floresta secundária","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42561,365,783,3579,26,1338,1067,454,1193,234,1584,1688,870,182,0,79,91,117,13,728,974,1000,742,2602,415,104,104,0,0,0
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","fora de Área Protegida","Regeneração","Silvicultura -- Floresta secundária","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5436081,337179,801782,2621998,11136,654341,761916,154140,478923,548593,467057,468257,242388,443369,636169,316485,205098,129579,170232,140055,126312,110287,139383,280881,182192,71164,68339,25454,13876,6844
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","fora de Área Protegida","Regeneração","Silvicultura -- Floresta secundária","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409362,419476,532506,1250826,301784,732861,439210,252593,387728,420952,392507,534650,878308,1178184,895435,445202,460281,389519,412771,447251,476543,337754,351395,522341,463812,349321,696365,244428,158173,162702
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","fora de Área Protegida","Regeneração","Silvicultura -- Floresta secundária","Emissão","CO2e (t) GWP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111185,30494,11478,41561,852,10794,18233,3666,36286,39319,40284,35721,48098,83462,198030,70214,33115,11853,13774,10733,9489,9858,9919,36439,11099,2376,8467,1246,202,55
